store_nbr,family,adf_p_value,is_stationary,true_mean_sales,true_variance_sales,model_name,rmsle,mae,pred_mean,pred_variance
13,POULTRY,0.028500705547794925,True,100.12346666666667,829.6597447822223,ARX-GARCH,0.30442947698941136,24.274046069725554,96.61966961572499,14.91886438286327
13,PREPARED FOODS,0.4255737432566348,False,22.933333333333334,45.26222222222222,SARIMAX,0.281479337017868,4.763629639543254,22.291126349470744,1.098871602366224
13,PREPARED FOODS,0.4255737432566348,False,22.933333333333334,45.26222222222222,Prophet,0.31523994600267846,5.667596410266092,25.583043039635733,9.073650405054288
13,PREPARED FOODS,0.4255737432566348,False,22.933333333333334,45.26222222222222,ARX-GARCH,0.34003636616445765,6.269387082020033,18.014556512841008,0.18856614023559023
13,PRODUCE,0.019020979656588884,True,203.32999999999998,1842.2380350666665,SARIMAX,0.20116957284011866,32.39291264760111,184.0039436731978,699.2094383866923
13,PRODUCE,0.019020979656588884,True,203.32999999999998,1842.2380350666665,Prophet,0.22538214475549948,37.210888575092596,179.28193889217317,242.96537674581123
13,PRODUCE,0.019020979656588884,True,203.32999999999998,1842.2380350666665,ARX-GARCH,0.9065416636932948,110.9975620977423,92.3324379022577,1348.472291533136
13,SCHOOL AND OFFICE SUPPLIES,7.957161072198392e-12,True,4.866666666666666,55.44888888888889,SARIMAX,1.572139420810194,4.890181504133812,0.0488413348051034,0.0007341626911753034
13,SCHOOL AND OFFICE SUPPLIES,7.957161072198392e-12,True,4.866666666666666,55.44888888888889,Prophet,1.5881180294027235,4.866666666666666,0.0,0.0
13,SCHOOL AND OFFICE SUPPLIES,7.957161072198392e-12,True,4.866666666666666,55.44888888888889,ARX-GARCH,1.578382767593001,4.866456903947338,0.015689507229225005,0.00020693035607747672
13,SEAFOOD,0.001294925203614278,True,1.3333333333333333,1.5555555555555556,SARIMAX,0.6266713279564463,1.2994396142856806,2.2981064506369835,0.24464075373595834
13,SEAFOOD,0.001294925203614278,True,1.3333333333333333,1.5555555555555556,Prophet,0.5326132628544922,1.0237458096389314,1.8714631171953982,0.35496010300428327
13,SEAFOOD,0.001294925203614278,True,1.3333333333333333,1.5555555555555556,ARX-GARCH,0.6845607815429832,1.1781092130109712,0.27320317685855755,0.0023545842699919757
14,AUTOMOTIVE,1.8224963053241906e-07,True,3.8666666666666667,5.315555555555556,SARIMAX,0.46637252190181266,1.7335387792231822,4.1439289958562675,0.9434374844227995
14,AUTOMOTIVE,1.8224963053241906e-07,True,3.8666666666666667,5.315555555555556,Prophet,0.46307530795448754,1.6754319970074385,4.16839936272092,0.6883935622173759
14,AUTOMOTIVE,1.8224963053241906e-07,True,3.8666666666666667,5.315555555555556,ARX-GARCH,0.4892996564261325,1.7006815863112015,3.482735903379834,0.12546303723566582
14,BABY CARE,1.5682169752790878e-16,True,0.0,0.0,SARIMAX,0.0001341311633147338,9.281821311368735e-05,9.281821311368735e-05,9.38019586862165e-09
14,BABY CARE,1.5682169752790878e-16,True,0.0,0.0,Prophet,0.0,0.0,0.0,0.0
14,BABY CARE,1.5682169752790878e-16,True,0.0,0.0,ARX-GARCH,0.0,0.0,0.0,0.0
14,BEAUTY,0.000391359253545205,True,2.2,2.9599999999999995,SARIMAX,0.5070002767302341,1.2239026738628689,2.2631801956721844,0.1272187480556583
